,0,1
33862,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q5YLW3
33863,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q9D0A2
33864,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q9CZP6
33865,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q9CQJ7
33866,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/B0QZU1
33867,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/D6RIQ0
33868,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3Y5K4
33869,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/P62274
33870,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/P0CG49
33871,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q5SX22
33872,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q78XY9
33873,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/P63017
33874,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/D3Z5E2
33875,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3U9L2
33876,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3UXU1
33877,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3UBR0
33878,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3UBA6
33879,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TQ13
33880,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TZJ3
33881,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TH56
33882,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TRH3
33883,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3ULM1
33884,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TEK2
33885,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TH04
33886,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TB63
33887,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3TF16
33888,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3UDS0
33889,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3KQJ4
33890,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q504P4
33891,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q9QZ38
33892,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q61865
33893,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/G5E8V2
33894,http://purl.obolibrary.org/obo/CL_0000158,http://purl.uniprot.org/uniprot/Q3UXX0
33925,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9Q7C9
33926,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6UYN4
33927,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/O88447
33928,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5UE59
33929,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TNF4
33930,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M702
33931,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M6Z9
33932,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M700
33933,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M701
33934,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M6Z8
33935,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M6Z7
33936,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M6Z6
33937,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7M703
33938,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8CD76
33939,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RLW5
33940,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RLA0
33941,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RM85
33942,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RM79
33943,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RME4
33944,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RMC7
33945,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q05CK2
33946,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P62717
33947,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3THJ0
33948,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1ST08
33949,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SVC7
33950,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SRX4
33951,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SRM6
33952,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1SRJ9
33953,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1L1STT5
33954,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3T9Z4
33955,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CQ02
33956,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YTL4
33957,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YUN3
33958,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6QC77
33959,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9WUZ5
33962,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1ASE2
34050,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A1S6GWJ8
34051,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/B8JK32
34052,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/B8JK33
34053,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F7C9U3
34054,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6W322
34055,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9D0E1
34056,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TQ66
34057,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TL61
34058,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3UCL9
34059,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TW40
34060,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3THB3
34061,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q570Z0
34106,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/O55142
34107,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8BQV7
34108,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q6ZWX1
34109,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9DC85
34139,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YTQ3
34140,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6ZKM7
34141,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6VQH5
34142,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9Z130
34143,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9PUI9
34144,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9Q6C3
34145,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UFK2
34146,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8CDX7
34147,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CQW7
34148,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CVQ6
34287,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A0U1RPL8
34288,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A0U1RP32
34289,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A0U1RPK4
34290,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A0U1RPQ7
34291,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A0U1RP98
34292,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A0U1RPG5
34293,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P10852
34294,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3U144
34295,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TN39
34296,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TIP1
34297,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q60849
34298,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q8BTJ9
34310,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/C0HK80
34315,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A2I3BQ30
34316,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A2I3BPW7
34317,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/O89051
34318,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TVJ0
34319,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3UCT9
34320,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9D1Q3
34321,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9JME4
34322,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9CW90
34369,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3TJN6
34370,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3TXT4
34371,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q8C5E7
34372,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q9D8U8
34385,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q9JLQ0
34386,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/B2RRE8
34387,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A3B2W812
34388,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/O88324
34389,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q3T9H6
34390,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/G3UYV7
34391,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/P62858
34392,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/Q059I1
34393,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/P19182
34394,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/E9Q949
34395,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/E9QA50
34396,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/E9QA38
34397,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/E9PVS0
34398,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/E9Q1E6
34399,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/F6TBT6
34414,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A1B0GRW6
34415,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A1B0GRF6
34416,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/A0A1B0GR42
34417,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/O55222
34418,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/D3YZA5
34419,http://purl.obolibrary.org/obo/CL_0000129,http://purl.uniprot.org/uniprot/F6Q5Z1
34702,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TDX2
34703,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8VEJ9
34704,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CTW3
34705,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YTT9
34706,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q6KAQ7
34707,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0A0MQM0
34708,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/J3QPS8
34709,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P63242
34710,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TNN6
34711,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TNN7
34712,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TME3
34713,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TMB4
34714,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TMA1
34715,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q62093
34716,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/H3BJA4
34717,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q06477
34718,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8C671
34719,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q99MY4
34720,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q99MY5
34723,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q400C8
34724,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AT60
34725,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AT59
34726,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UP02
34801,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P04370
34802,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/D3Z6U4
34803,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6TYB7
34804,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6RT34
34805,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6VME3
34806,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6ZIA4
34807,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F7A0B0
34808,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6RWW8
34809,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q09J72
34810,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3UGF3
34811,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q542T4
34812,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q5D096
34828,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/P50114
34829,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3UY00
34830,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9WUQ5
34831,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q6AXC2
34912,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3U434
34913,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3UD53
34914,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5M9P7
34915,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9CR86
34923,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1S6GWH0
34924,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B1AR50
34925,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q9DCD6
34937,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0R4J147
34938,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0R4J0N9
34939,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0R4J1L9
34940,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5HZI1
34941,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3Z2Y9
34942,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3Z2H5
34943,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3Z7B3
34944,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9Q8N4
34945,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6Q593
34946,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8BXV7
34947,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8BS33
34948,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8K0Q3
34962,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A087WS60
34963,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A087WPS2
34964,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A087WR85
34965,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8K0B2
35079,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1B0GRW6
35080,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1B0GRF6
35081,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1B0GR42
35082,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/O55222
35083,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3YZA5
35084,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6Q5Z1
35290,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A2ASX3
35291,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A2ASX1
35292,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A2ASX4
35293,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A2ASX2
35294,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9JLM9
35305,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/D3Z396
35306,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6Z2M6
35307,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/F6RQ26
35308,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3TYC2
35309,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q3USC2
35310,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q8BG33
35311,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q99PJ0
35312,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q61979
35313,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/G3UYJ4
35314,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/G3UZA6
35315,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/G3UWR7
35316,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/G3UWR4
35317,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/G3X9K1
35318,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/O35081
35319,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q548P9
35320,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9DCA0
35323,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/D3Z4I4
35324,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/E9PUC2
35325,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9CZW4
35329,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/A0A068BGR9
35330,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/G3UXZ4
35331,http://purl.obolibrary.org/obo/CL_0000127,http://purl.uniprot.org/uniprot/Q9Z1P6
35366,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3V3S0
35367,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q7TMZ0
35383,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/D3Z7K9
35384,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6WHR9
35385,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F8WHB5
35386,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F8WIS9
35387,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P11798
35388,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q80TN1
35411,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q91YU6
35412,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5SXR2
35413,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q99KU0
35445,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0A6YWM7
35446,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0A6YVY7
35447,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0A6YW63
35448,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0A6YW28
35449,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/P35123
35450,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TPN5
35451,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TQZ9
35452,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q3TEX8
35453,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q5DTK8
35454,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q6NXV6
35455,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q921M8
35459,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q58A65
35460,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0R4J196
35461,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A9CQK3
35462,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B8X349
35463,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/E9PUD1
35464,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6SH61
35465,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F6WNT4
35466,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/F8WH31
35467,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q6PA03
35468,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8BSD1
35469,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8C7W0
35470,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Z4YMB8
35744,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q8R3L2
35745,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RLU0
35746,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A1D5RM90
35747,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/B2ZAC8
35748,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/Q80TL2
35757,http://purl.obolibrary.org/obo/CL_0000128,http://purl.uniprot.org/uniprot/A0A0A0MQN1
